Frame,Time (Seconds),X,Y,Z
1230,41,0.389332,-0.001365,0.058162
1231,41.033333,0.389293,-0.001219,0.057595
1232,41.066667,0.38918,-0.001206,0.057368
1233,41.1,0.389074,-0.001123,0.057252
1234,41.133333,0.389025,-0.001151,0.057287
1235,41.166667,0.388885,-0.00111,0.057269
1236,41.2,0.38859,-0.000959,0.056848
1237,41.233333,0.388265,-0.000953,0.055914
1238,41.266667,0.387892,-0.000812,0.053944
1239,41.3,0.387479,-0.000734,0.050936
1240,41.333333,0.386808,-0.00089,0.048145
1241,41.366667,0.386628,-0.000373,0.046876
1242,41.4,0.386181,-0.000669,0.047223
1243,41.433333,0.386119,-0.000922,0.04832
1244,41.466667,0.386063,-0.000767,0.049132
1245,41.5,0.386048,-0.000903,0.049662
1246,41.533333,0.386085,-0.000924,0.050478
1247,41.566667,0.386072,-0.000952,0.051816
1248,41.6,0.386196,-0.001075,0.053135
1249,41.633333,0.386121,-0.001169,0.05387
1250,41.666667,0.386138,-0.001041,0.054005
1251,41.7,0.386169,-0.001166,0.054517
1252,41.733333,0.386249,-0.00115,0.055486
1253,41.766667,0.386301,-0.001078,0.056275
1254,41.8,0.386327,-0.001137,0.05658
1255,41.833333,0.38633,-0.001069,0.05641
1256,41.866667,0.386333,-0.001052,0.056212
1257,41.9,0.386345,-0.001103,0.056304
1258,41.933333,0.386343,-0.001032,0.056352
1259,41.966667,0.386351,-0.001087,0.056322
1260,42,0.386352,-0.001059,0.0563
1261,42.033333,0.386343,-0.001061,0.056333
1262,42.066667,0.386339,-0.001089,0.056332
1263,42.1,0.386349,-0.001049,0.05631
1264,42.133333,0.386355,-0.001087,0.056324
1265,42.166667,0.386349,-0.001065,0.056317
1266,42.2,0.38634,-0.001064,0.056326
1267,42.233333,0.386362,-0.001084,0.056313
1268,42.266667,0.386369,-0.001053,0.056285
1269,42.3,0.386353,-0.001083,0.05629
1270,42.333333,0.386345,-0.001059,0.0563
1271,42.366667,0.386361,-0.001066,0.056311
1272,42.4,0.386358,-0.00108,0.056291
1273,42.433333,0.386347,-0.001051,0.056307
1274,42.466667,0.386357,-0.001087,0.056321
1275,42.5,0.386366,-0.001054,0.056302
1276,42.533333,0.386351,-0.001075,0.056319
1277,42.566667,0.386335,-0.00107,0.056308
1278,42.6,0.386345,-0.001061,0.056335
1279,42.633333,0.386357,-0.001079,0.056326
1280,42.666667,0.38635,-0.001059,0.056311
1281,42.7,0.386363,-0.001076,0.056338
1282,42.733333,0.386374,-0.001077,0.056308
1283,42.766667,0.386376,-0.00107,0.0563
1284,42.8,0.386384,-0.001081,0.056315
1285,42.833333,0.386434,-0.001091,0.056287
1286,42.866667,0.386626,-0.001017,0.056058
1287,42.9,0.386694,-0.00077,0.055517
1288,42.933333,0.386823,-0.000738,0.055011
1289,42.966667,0.387001,-0.000749,0.05487
1290,43,0.387079,-0.000857,0.055017
1291,43.033333,0.387237,-0.000778,0.054955
1292,43.066667,0.387513,-0.000628,0.054213
1293,43.1,0.387902,-0.000494,0.052606
1294,43.133333,0.388509,-0.000443,0.050456
1295,43.166667,0.389174,-0.000437,0.047772
1296,43.2,0.389417,-0.00054,0.044512
1297,43.233333,0.389422,-0.000907,0.041767
1298,43.266667,0.389475,-0.00062,0.040657
1299,43.3,0.389637,-0.000794,0.040602
1300,43.333333,0.38967,-0.000884,0.041144
1301,43.366667,0.389732,-0.000877,0.042037
1302,43.4,0.389671,-0.001093,0.042942
1303,43.433333,0.389636,-0.000899,0.043174
1304,43.466667,0.389686,-0.00098,0.043501
1305,43.5,0.38957,-0.001229,0.044353
1306,43.533333,0.389465,-0.001147,0.045107
1307,43.566667,0.389493,-0.001302,0.045371
1308,43.6,0.389479,-0.00132,0.045614
1309,43.633333,0.38946,-0.001333,0.046105
1310,43.666667,0.389405,-0.001441,0.046691
1311,43.7,0.389331,-0.001473,0.047128
1312,43.733333,0.38932,-0.001515,0.04732
1313,43.766667,0.389326,-0.001471,0.047111
1314,43.8,0.389335,-0.001433,0.046998
1315,43.833333,0.389312,-0.001473,0.047149
1316,43.866667,0.389307,-0.001446,0.047136
1317,43.9,0.389322,-0.001447,0.047067
1318,43.933333,0.38931,-0.00145,0.047115
1319,43.966667,0.389308,-0.001443,0.047122
1320,44,0.389325,-0.001445,0.047063
1321,44.033333,0.389315,-0.001432,0.047088
1322,44.066667,0.38931,-0.001447,0.047147
1323,44.1,0.389342,-0.00144,0.047099
1324,44.133333,0.389337,-0.001442,0.047118
1325,44.166667,0.38929,-0.001442,0.047132
1326,44.2,0.389304,-0.001442,0.0471
1327,44.233333,0.389311,-0.001445,0.047133
1328,44.266667,0.389298,-0.001434,0.047112
1329,44.3,0.389289,-0.001438,0.047112
1330,44.333333,0.389309,-0.001437,0.047123
1331,44.366667,0.389307,-0.001431,0.04709
1332,44.4,0.389304,-0.001442,0.047087
1333,44.433333,0.389431,-0.001297,0.04716
1334,44.466667,0.389435,-0.001292,0.047145
1335,44.5,0.389408,-0.001285,0.047137
1336,44.533333,0.389408,-0.001291,0.047183
1337,44.566667,0.389423,-0.001287,0.047202
1338,44.6,0.389407,-0.001288,0.047178
1339,44.633333,0.389394,-0.001288,0.047185
1340,44.666667,0.389391,-0.001283,0.047212
1341,44.7,0.389369,-0.0013,0.047173
1342,44.733333,0.389323,-0.001302,0.047144
1343,44.766667,0.389301,-0.001284,0.047187
1344,44.8,0.389145,-0.001353,0.047163
1345,44.833333,0.388953,-0.001396,0.047127
1346,44.866667,0.388961,-0.001201,0.046659
1347,44.9,0.388979,-0.001212,0.046146
1348,44.933333,0.388815,-0.001107,0.045951
1349,44.966667,0.388686,-0.001107,0.046018
1350,45,0.388593,-0.001115,0.04594
1351,45.033333,0.388397,-0.000882,0.045515
1352,45.066667,0.387943,-0.000925,0.044693
1353,45.1,0.387593,-0.000907,0.042965
1354,45.133333,0.387216,-0.000817,0.040098
1355,45.166667,0.386641,-0.00077,0.037527
1356,45.2,0.386329,-0.000463,0.036001
1357,45.233333,0.385989,-0.000629,0.035794
1358,45.266667,0.385775,-0.000786,0.03653
1359,45.3,0.385723,-0.000761,0.037638
1360,45.333333,0.385775,-0.000847,0.038262
1361,45.366667,0.385765,-0.000716,0.038511
1362,45.4,0.385712,-0.000939,0.039793
1363,45.433333,0.38578,-0.001058,0.041648
1364,45.466667,0.385942,-0.001085,0.042747
1365,45.5,0.385819,-0.001003,0.042722
1366,45.533333,0.385681,-0.001095,0.042894
1367,45.566667,0.385795,-0.001176,0.044049
1368,45.6,0.385988,-0.00097,0.045
1369,45.633333,0.385941,-0.001087,0.045386
1370,45.666667,0.385867,-0.001095,0.045465
1371,45.7,0.385943,-0.00104,0.045427
1372,45.733333,0.386039,-0.001041,0.045121
1373,45.766667,0.385972,-0.000939,0.045039
1374,45.8,0.385914,-0.001106,0.04553
1375,45.833333,0.385997,-0.001107,0.045541
1376,45.866667,0.386028,-0.000955,0.045053
1377,45.9,0.385933,-0.00103,0.045212
1378,45.933333,0.385918,-0.001108,0.045673
1379,45.966667,0.386017,-0.001098,0.045507
1380,46,0.386011,-0.000972,0.045077
1381,46.033333,0.385922,-0.001021,0.045341
1382,46.066667,0.385951,-0.001134,0.04571
1383,46.1,0.386027,-0.001058,0.045415
1384,46.133333,0.385991,-0.000963,0.045107
1385,46.166667,0.385939,-0.001084,0.045466
1386,46.2,0.385977,-0.001124,0.045673
1387,46.233333,0.386008,-0.00105,0.045315
1388,46.266667,0.385977,-0.000962,0.045141
1389,46.3,0.385956,-0.001098,0.045533
1390,46.333333,0.385994,-0.001135,0.045617
1391,46.366667,0.386001,-0.001009,0.045229
1392,46.4,0.385962,-0.001017,0.045229
1393,46.433333,0.385974,-0.001096,0.045581
1394,46.466667,0.385999,-0.001105,0.045524
1395,46.5,0.385996,-0.001009,0.045194
1396,46.533333,0.385982,-0.001029,0.045334
1397,46.566667,0.385976,-0.001121,0.045611
1398,46.6,0.386002,-0.001082,0.045441
1399,46.633333,0.386003,-0.001007,0.045193
1400,46.666667,0.386002,-0.00108,0.045416
1401,46.7,0.386078,-0.001082,0.045442
1402,46.733333,0.386275,-0.000882,0.044955
1403,46.766667,0.386383,-0.00071,0.044229
1404,46.8,0.386516,-0.000635,0.043835
1405,46.833333,0.386592,-0.000732,0.044105
1406,46.866667,0.386719,-0.000748,0.044332
1407,46.9,0.386915,-0.000652,0.044018
1408,46.933333,0.387167,-0.000546,0.042988
1409,46.966667,0.387532,-0.00044,0.041382
1410,47,0.388055,-0.000462,0.039471
1411,47.033333,0.388637,-0.000324,0.037123
1412,47.066667,0.388835,-0.000428,0.034134
1413,47.1,0.388958,-0.0009,0.031352
1414,47.133333,0.389075,-0.000598,0.030313
1415,47.166667,0.389208,-0.00067,0.030211
1416,47.2,0.389255,-0.000854,0.030728
1417,47.233333,0.389279,-0.000774,0.031522
1418,47.266667,0.38925,-0.000997,0.032394
1419,47.3,0.389132,-0.000862,0.032865
1420,47.333333,0.389159,-0.000968,0.033377
1421,47.366667,0.389077,-0.001166,0.034079
1422,47.4,0.389022,-0.001088,0.034507
1423,47.433333,0.389029,-0.001199,0.034867
1424,47.466667,0.388991,-0.001281,0.035351
1425,47.5,0.388948,-0.001294,0.035828
1426,47.533333,0.388894,-0.001463,0.036309
1427,47.566667,0.388867,-0.001381,0.036551
1428,47.6,0.388869,-0.001401,0.036555
1429,47.633333,0.388888,-0.001367,0.036418
1430,47.666667,0.388874,-0.001373,0.036504
1431,47.7,0.38885,-0.00139,0.03661
1432,47.733333,0.388876,-0.001367,0.036487
1433,47.766667,0.388877,-0.001387,0.036466
1434,47.8,0.388852,-0.001373,0.036582
1435,47.833333,0.388848,-0.001383,0.036579
1436,47.866667,0.388869,-0.001376,0.03648
1437,47.9,0.388867,-0.001376,0.036504
1438,47.933333,0.388844,-0.00138,0.036575
1439,47.966667,0.388848,-0.001374,0.036554
1440,48,0.388867,-0.001374,0.036483
1441,48.033333,0.388855,-0.001378,0.036515
1442,48.066667,0.388836,-0.001382,0.036586
1443,48.1,0.388853,-0.001379,0.03654
1444,48.133333,0.388863,-0.001368,0.036486
1445,48.166667,0.388843,-0.00138,0.036547
1446,48.2,0.388836,-0.00138,0.036577
1447,48.233333,0.388857,-0.001374,0.036524
1448,48.266667,0.388855,-0.001374,0.036506
1449,48.3,0.388835,-0.001378,0.036563
1450,48.333333,0.388836,-0.001383,0.036578
1451,48.366667,0.388851,-0.001375,0.036515
1452,48.4,0.388851,-0.001375,0.036521
1453,48.433333,0.388836,-0.001378,0.036578
1454,48.466667,0.388843,-0.001372,0.036563
1455,48.5,0.388848,-0.001377,0.036515
1456,48.533333,0.388844,-0.001374,0.036539
1457,48.566667,0.388831,-0.001379,0.036586
1458,48.6,0.388814,-0.001379,0.036603
1459,48.633333,0.388742,-0.001393,0.036563
1460,48.666667,0.388677,-0.001313,0.036526
1461,48.7,0.388586,-0.001297,0.036545
1462,48.733333,0.388569,-0.001161,0.036135
1463,48.766667,0.388551,-0.001128,0.03578
1464,48.8,0.388395,-0.00106,0.035458
1465,48.833333,0.388283,-0.00101,0.035389
1466,48.866667,0.38819,-0.00101,0.035442
1467,48.9,0.387946,-0.000872,0.035195
1468,48.933333,0.387566,-0.000832,0.034494
1469,48.966667,0.3872,-0.000771,0.032887
1470,49,0.386851,-0.000733,0.030215
1471,49.033333,0.38633,-0.00083,0.027145
1472,49.066667,0.386219,-0.000337,0.025338
1473,49.1,0.385711,-0.000444,0.02485
1474,49.133333,0.385614,-0.000712,0.025723
1475,49.166667,0.385538,-0.000659,0.026645
1476,49.2,0.385513,-0.000736,0.027521
1477,49.233333,0.38553,-0.000754,0.028176
1478,49.266667,0.385501,-0.000792,0.029228
1479,49.3,0.385527,-0.000864,0.030476
1480,49.333333,0.385535,-0.001087,0.031519
1481,49.366667,0.385557,-0.000962,0.031888
1482,49.4,0.385547,-0.000987,0.032234
1483,49.433333,0.385578,-0.001077,0.032972
1484,49.466667,0.385659,-0.000909,0.03387
1485,49.5,0.385656,-0.000996,0.034492
1486,49.533333,0.385658,-0.001036,0.034515
1487,49.566667,0.38567,-0.000899,0.034303
1488,49.6,0.385683,-0.001,0.03435
1489,49.633333,0.385688,-0.000949,0.034334
1490,49.666667,0.385684,-0.000934,0.03432
1491,49.7,0.385679,-0.001012,0.03438
1492,49.733333,0.385684,-0.000915,0.034313
1493,49.766667,0.385683,-0.000992,0.034347
1494,49.8,0.385674,-0.00095,0.034338
1495,49.833333,0.385673,-0.000968,0.034359
1496,49.866667,0.385684,-0.000986,0.034339
1497,49.9,0.385683,-0.000933,0.034317
1498,49.933333,0.385675,-0.001004,0.034373
1499,49.966667,0.38568,-0.000961,0.03433
1500,50,0.385685,-0.000972,0.034338
1501,50.033333,0.385684,-0.000985,0.034342
1502,50.066667,0.385681,-0.000967,0.034356
1503,50.1,0.385686,-0.000988,0.034359
1504,50.133333,0.385694,-0.000953,0.034314
1505,50.166667,0.385687,-0.000981,0.034361
1506,50.2,0.385684,-0.000982,0.034352
1507,50.233333,0.385694,-0.000963,0.034334
1508,50.266667,0.385694,-0.000984,0.034346
1509,50.3,0.385688,-0.000972,0.034343
1510,50.333333,0.38569,-0.000983,0.034359
1511,50.366667,0.385696,-0.000974,0.034338
1512,50.4,0.385693,-0.000976,0.034346
1513,50.433333,0.385689,-0.00098,0.034359
1514,50.466667,0.385696,-0.000975,0.03435
1515,50.5,0.385702,-0.000975,0.03434
1516,50.533333,0.385722,-0.001007,0.034336
