,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,d30_30tall_15canal,d30_30tall_15canal,d30_30tall_15canal,d30_30tall_15canal,d30_30tall_15canal,d30_30tall_15canal,d30_30tall_15canal,d30_30tall_15canal,"d30_30tall_15canal:Marker1","d30_30tall_15canal:Marker1","d30_30tall_15canal:Marker1","d30_30tall_15canal:Marker1","d30_30tall_15canal:Marker2","d30_30tall_15canal:Marker2","d30_30tall_15canal:Marker2","d30_30tall_15canal:Marker2","d30_30tall_15canal:Marker3","d30_30tall_15canal:Marker3","d30_30tall_15canal:Marker3","d30_30tall_15canal:Marker3",d30_30tall_15canal:Marker1,d30_30tall_15canal:Marker1,d30_30tall_15canal:Marker1,d30_30tall_15canal:Marker2,d30_30tall_15canal:Marker2,d30_30tall_15canal:Marker2,d30_30tall_15canal:Marker3,d30_30tall_15canal:Marker3,d30_30tall_15canal:Marker3
,ID,"BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","C36B0","C36B0","C36B0","C36A0","C36A0","C36A0","C3700","C3700","C3700"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
411,13.700000,0.036502,0.098742,-0.003077,-0.994439,0.206378,-0.002659,0.310156,0.000589,0.249151,0.003025,0.324318,0.858334,0.218795,-0.005822,0.299577,0.910358,0.151189,-0.005182,0.306572,0.942469,0.249640,0.003187,0.324563,0.218487,-0.005940,0.299431,0.151006,-0.005290,0.306478
412,13.733333,0.035972,0.098662,-0.003102,-0.994466,0.206375,-0.002661,0.310172,0.000586,0.249149,0.003016,0.324333,0.857243,0.218790,-0.005810,0.299588,0.909946,0.151185,-0.005187,0.306595,0.941891,0.249638,0.003175,0.324577,0.218485,-0.005927,0.299444,0.151002,-0.005296,0.306500
413,13.766667,0.036056,0.098652,-0.003093,-0.994464,0.206376,-0.002653,0.310179,0.000588,0.249151,0.003024,0.324338,0.857709,0.218791,-0.005805,0.299595,0.910404,0.151187,-0.005178,0.306603,0.941976,0.249640,0.003183,0.324582,0.218483,-0.005919,0.299453,0.151006,-0.005288,0.306507
414,13.800000,0.036388,0.098615,-0.003056,-0.994456,0.206381,-0.002658,0.310158,0.000588,0.249158,0.003022,0.324311,0.857464,0.218795,-0.005819,0.299576,0.910444,0.151191,-0.005178,0.306588,0.941755,0.249648,0.003182,0.324555,0.218488,-0.005935,0.299432,0.151009,-0.005287,0.306492
415,13.833333,0.036331,0.098614,-0.003075,-0.994458,0.206381,-0.002657,0.310156,0.000587,0.249157,0.003024,0.324309,0.857330,0.218795,-0.005816,0.299573,0.910416,0.151191,-0.005179,0.306585,0.941665,0.249646,0.003185,0.324554,0.218490,-0.005934,0.299427,0.151007,-0.005287,0.306492
416,13.866667,0.036339,0.098601,-0.003076,-0.994459,0.206375,-0.002656,0.310169,0.000601,0.249152,0.003025,0.324321,0.855971,0.218789,-0.005816,0.299586,0.907123,0.151185,-0.005178,0.306600,0.942906,0.249646,0.003187,0.324567,0.218467,-0.005930,0.299440,0.151010,-0.005289,0.306504
417,13.900000,0.036185,0.098565,-0.003146,-0.994467,0.206383,-0.002650,0.310167,0.000586,0.249160,0.003034,0.324317,0.858074,0.218797,-0.005804,0.299582,0.910583,0.151193,-0.005180,0.306602,0.942201,0.249648,0.003194,0.324561,0.218490,-0.005920,0.299439,0.151012,-0.005289,0.306508
418,13.933333,0.036916,0.098499,-0.003044,-0.994447,0.206390,-0.002650,0.310143,0.000590,0.249171,0.003039,0.324280,0.856828,0.218801,-0.005824,0.299561,0.910290,0.151199,-0.005166,0.306588,0.941084,0.249662,0.003201,0.324526,0.218494,-0.005941,0.299416,0.151014,-0.005276,0.306492
419,13.966667,0.037830,0.097559,-0.003054,-0.994506,0.206443,-0.002593,0.310131,0.000589,0.249251,0.003112,0.324178,0.856070,0.218833,-0.005789,0.299532,0.911344,0.151244,-0.005103,0.306684,0.939546,0.249746,0.003274,0.324422,0.218531,-0.005907,0.299389,0.151052,-0.005214,0.306589
420,14.000000,0.039608,0.094175,-0.002976,-0.994763,0.206624,-0.002343,0.310089,0.000613,0.249530,0.003379,0.323825,0.854338,0.218940,-0.005585,0.299417,0.904013,0.151401,-0.004822,0.307024,0.945060,0.250032,0.003546,0.324070,0.218604,-0.005703,0.299274,0.151238,-0.004933,0.306928
421,14.033333,0.046484,0.088782,-0.003291,-0.994960,0.206942,-0.001921,0.309828,0.000575,0.249999,0.003939,0.323022,0.854338,0.219139,-0.005325,0.299070,0.904013,0.151687,-0.004378,0.307391,0.945060,0.250490,0.004103,0.323252,0.218845,-0.005447,0.298937,0.151498,-0.004490,0.307303
422,14.066667,0.057192,0.082743,-0.002817,-0.994925,0.207241,-0.001729,0.309566,0.000606,0.250472,0.004258,0.322121,0.858515,0.219298,-0.005403,0.298739,0.913741,0.151953,-0.004041,0.307837,0.940788,0.250999,0.004435,0.322346,0.218989,-0.005524,0.298616,0.151741,-0.004172,0.307741
423,14.100000,0.055017,0.079864,-0.003366,-0.995281,0.207413,-0.001690,0.309825,0.000584,0.250710,0.004292,0.322152,0.850052,0.219410,-0.005305,0.298913,0.911526,0.152119,-0.004058,0.308411,0.933236,0.251220,0.004454,0.322362,0.219106,-0.005410,0.298805,0.151917,-0.004186,0.308317
424,14.133333,0.055028,0.071581,-0.002985,-0.995911,0.207867,-0.001669,0.310135,0.000613,0.251373,0.004240,0.321744,0.856344,0.219676,-0.005303,0.299025,0.915180,0.152553,-0.003944,0.309635,0.935762,0.251901,0.004394,0.321943,0.219330,-0.005390,0.298936,0.152381,-0.004080,0.309537
425,14.166667,0.053204,0.065645,-0.004473,-0.996414,0.208161,-0.001436,0.310731,0.000620,0.251788,0.004545,0.321835,0.853828,0.219844,-0.005001,0.299467,0.907882,0.152851,-0.003853,0.310891,0.939890,0.252311,0.004727,0.322045,0.219499,-0.005127,0.299350,0.152679,-0.003976,0.310805
426,14.200000,0.051572,0.062718,-0.003845,-0.996691,0.208270,-0.001530,0.311627,0.000572,0.251969,0.004356,0.322496,0.852015,0.219882,-0.005073,0.300283,0.903574,0.152958,-0.003873,0.312101,0.942870,0.252473,0.004502,0.322675,0.219569,-0.005159,0.300202,0.152773,-0.004000,0.312012
427,14.233333,0.041477,0.058886,-0.004586,-0.997392,0.208255,-0.001751,0.312997,0.000580,0.252025,0.004022,0.323639,0.861420,0.219785,-0.005037,0.301494,0.916227,0.152954,-0.004236,0.313859,0.939516,0.252538,0.004158,0.323812,0.219459,-0.005114,0.301424,0.152777,-0.004367,0.313767
428,14.266667,0.024739,0.053247,-0.004747,-0.998264,0.208522,-0.001725,0.314786,0.000595,0.252402,0.003777,0.325111,0.854199,0.219924,-0.004603,0.303048,0.910411,0.153239,-0.004349,0.316199,0.939079,0.252926,0.003933,0.325317,0.219609,-0.004724,0.302927,0.153035,-0.004458,0.316123
429,14.300000,0.025479,0.044854,-0.006066,-0.998650,0.209069,-0.001761,0.316164,0.000588,0.253105,0.003851,0.325739,0.857401,0.220278,-0.004635,0.304240,0.907467,0.153824,-0.004500,0.318513,0.945662,0.253613,0.004019,0.325938,0.219957,-0.004771,0.304114,0.153642,-0.004601,0.318449
430,14.333333,0.021472,0.042621,-0.005010,-0.998848,0.209151,-0.001790,0.317700,0.000586,0.253240,0.003664,0.327122,0.859092,0.220301,-0.004588,0.305703,0.907788,0.153911,-0.004446,0.320274,0.947440,0.253745,0.003820,0.327317,0.219976,-0.004715,0.305581,0.153737,-0.004544,0.320208
431,14.366667,0.010208,0.037082,-0.006600,-0.999238,0.209289,-0.001760,0.319229,0.000595,0.253461,0.003659,0.328276,0.854391,0.220313,-0.004245,0.307048,0.908907,0.154093,-0.004695,0.322364,0.941134,0.253989,0.003812,0.328470,0.219993,-0.004370,0.306927,0.153891,-0.004797,0.322300
432,14.400000,0.010621,0.034224,-0.005318,-0.999344,0.209499,-0.001909,0.319731,0.000598,0.253736,0.003400,0.328522,0.855569,0.220447,-0.004432,0.307490,0.907603,0.154314,-0.004695,0.323182,0.943913,0.254262,0.003547,0.328710,0.220116,-0.004551,0.307375,0.154125,-0.004796,0.323116
433,14.433333,0.018809,0.033317,-0.005923,-0.999250,0.209535,-0.001908,0.319296,0.000581,0.253784,0.003572,0.327921,0.860052,0.220464,-0.004625,0.307078,0.910171,0.154358,-0.004671,0.322888,0.945647,0.254294,0.003720,0.328100,0.220140,-0.004741,0.306975,0.154179,-0.004774,0.322822
434,14.466667,0.019806,0.029934,-0.005927,-0.999338,0.209658,-0.001875,0.318870,0.000608,0.253965,0.003614,0.327186,0.852677,0.220503,-0.004619,0.306585,0.907552,0.154506,-0.004620,0.322841,0.941043,0.254505,0.003770,0.327362,0.220167,-0.004738,0.306484,0.154310,-0.004731,0.322772
435,14.500000,0.021259,0.026982,-0.006569,-0.999388,0.209774,-0.002108,0.318504,0.000604,0.254124,0.003453,0.326541,0.855721,0.220549,-0.004877,0.306162,0.905564,0.154649,-0.004900,0.322808,0.945790,0.254650,0.003611,0.326715,0.220206,-0.005000,0.306065,0.154474,-0.005008,0.322740
436,14.533333,0.013445,0.019728,-0.006932,-0.999691,0.209948,-0.002179,0.318085,0.000586,0.254406,0.003299,0.325558,0.855721,0.220543,-0.004745,0.305546,0.905564,0.154894,-0.005089,0.323152,0.945790,0.254917,0.003457,0.325731,0.220211,-0.004876,0.305437,0.154719,-0.005188,0.323096
437,14.566667,0.019657,0.012533,-0.007222,-0.999702,0.210089,-0.002269,0.316705,0.000600,0.254648,0.003304,0.323471,0.859559,0.220505,-0.004993,0.304048,0.906794,0.155114,-0.005119,0.322594,0.947819,0.255188,0.003463,0.323628,0.220173,-0.005116,0.303960,0.154914,-0.005232,0.322536
438,14.600000,0.031384,0.006486,-0.007337,-0.999459,0.210232,-0.002322,0.314868,0.000594,0.254870,0.003389,0.320970,0.853891,0.220496,-0.005347,0.302157,0.908812,0.155331,-0.005009,0.321478,0.940689,0.255413,0.003529,0.321088,0.220157,-0.005431,0.302125,0.155137,-0.005142,0.321403
439,14.633333,0.036820,-0.000037,-0.007052,-0.999297,0.210391,-0.002358,0.313983,0.000573,0.255109,0.003370,0.319444,0.856629,0.220486,-0.005534,0.301174,0.912445,0.155577,-0.004910,0.321331,0.938222,0.255630,0.003512,0.319556,0.220157,-0.005622,0.301137,0.155395,-0.005036,0.321265
440,14.666667,0.024965,-0.003859,-0.007124,-0.999656,0.210430,-0.002554,0.313993,0.000569,0.255191,0.003041,0.319239,0.862297,0.220424,-0.005426,0.301033,0.914421,0.155675,-0.005277,0.321707,0.942392,0.255700,0.003189,0.319362,0.220095,-0.005538,0.300975,0.155505,-0.005384,0.321652
441,14.700000,0.020424,-0.007775,-0.007121,-0.999736,0.210517,-0.002590,0.313699,0.000565,0.255319,0.002948,0.318642,0.864013,0.220407,-0.005347,0.300636,0.911773,0.155823,-0.005371,0.321820,0.947847,0.255825,0.003097,0.318764,0.220081,-0.005461,0.300574,0.155650,-0.005477,0.321768
442,14.733333,0.030290,-0.012414,-0.007405,-0.999437,0.210624,-0.002652,0.312646,0.000587,0.255467,0.003003,0.317067,0.864732,0.220397,-0.005663,0.299549,0.912316,0.156009,-0.005296,0.321320,0.947685,0.255986,0.003171,0.317192,0.220054,-0.005792,0.299483,0.155839,-0.005406,0.321272
443,14.766667,0.032458,-0.016402,-0.007338,-0.999312,0.210651,-0.002729,0.311787,0.000582,0.255529,0.002931,0.315827,0.860043,0.220318,-0.005800,0.298627,0.908701,0.156106,-0.005316,0.320907,0.946993,0.256049,0.003099,0.315947,0.219984,-0.005932,0.298563,0.155930,-0.005426,0.320861
444,14.800000,0.031226,-0.020564,-0.008350,-0.999266,0.210738,-0.002764,0.311562,0.000581,0.255638,0.002963,0.315239,0.858490,0.220299,-0.005787,0.298314,0.910778,0.156275,-0.005468,0.321134,0.942124,0.256166,0.003136,0.315350,0.219973,-0.005918,0.298251,0.156078,-0.005583,0.321093
445,14.833333,0.028701,-0.023012,-0.008452,-0.999287,0.210773,-0.002744,0.311433,0.000590,0.255692,0.002962,0.314917,0.857010,0.220269,-0.005701,0.298123,0.908152,0.156359,-0.005493,0.321260,0.943173,0.256224,0.003139,0.315030,0.219934,-0.005836,0.298057,0.156165,-0.005606,0.321220
446,14.866667,0.030361,-0.023890,-0.008214,-0.999220,0.210765,-0.002764,0.310935,0.000571,0.255692,0.002934,0.314323,0.861688,0.220237,-0.005770,0.297619,0.911069,0.156367,-0.005456,0.320864,0.945304,0.256208,0.003102,0.314431,0.219912,-0.005900,0.297558,0.156181,-0.005565,0.320826
447,14.900000,0.035050,-0.024095,-0.007957,-0.999063,0.210763,-0.002632,0.310637,0.000561,0.255693,0.003084,0.313956,0.863299,0.220229,-0.005766,0.297346,0.916489,0.156367,-0.005214,0.320608,0.941578,0.256210,0.003238,0.314046,0.219915,-0.005873,0.297310,0.156172,-0.005334,0.320563
448,14.933333,0.029719,-0.024250,-0.008194,-0.999231,0.210742,-0.002663,0.310911,0.000562,0.255672,0.003027,0.314273,0.862034,0.220203,-0.005652,0.297583,0.914450,0.156350,-0.005362,0.320876,0.943002,0.256188,0.003193,0.314377,0.219892,-0.005781,0.297524,0.156154,-0.005473,0.320840
449,14.966667,0.029063,-0.024175,-0.008124,-0.999252,0.210735,-0.002674,0.311075,0.000579,0.255665,0.003003,0.314451,0.859686,0.220198,-0.005648,0.297745,0.910506,0.156341,-0.005377,0.321029,0.943712,0.256191,0.003171,0.314556,0.219868,-0.005774,0.297689,0.156150,-0.005490,0.320988
450,15.000000,0.032529,-0.024316,-0.008114,-0.999142,0.210753,-0.002628,0.310791,0.000558,0.255684,0.003079,0.314117,0.862570,0.220213,-0.005693,0.297480,0.916625,0.156362,-0.005270,0.320776,0.940904,0.256200,0.003239,0.314214,0.219906,-0.005813,0.297429,0.156159,-0.005386,0.320738
451,15.033333,0.033589,-0.024011,-0.008106,-0.999114,0.210738,-0.002639,0.310716,0.000556,0.255666,0.003078,0.314059,0.862570,0.220207,-0.005731,0.297418,0.916625,0.156341,-0.005262,0.320673,0.940904,0.256178,0.003237,0.314154,0.219898,-0.005848,0.297370,0.156145,-0.005378,0.320633
452,15.066667,0.030300,-0.023998,-0.007956,-0.999221,0.210733,-0.002602,0.310953,0.000564,0.255664,0.003072,0.314332,0.863929,0.220201,-0.005611,0.297634,0.916548,0.156335,-0.005266,0.320893,0.942319,0.256184,0.003237,0.314436,0.219889,-0.005738,0.297576,0.156135,-0.005378,0.320857
453,15.100000,0.030760,-0.023866,-0.007962,-0.999210,0.210724,-0.002626,0.310878,0.000563,0.255654,0.003053,0.314264,0.861262,0.220195,-0.005647,0.297565,0.914663,0.156323,-0.005283,0.320806,0.941940,0.256172,0.003217,0.314367,0.219883,-0.005771,0.297509,0.156125,-0.005397,0.320768
454,15.133333,0.034272,-0.023838,-0.007960,-0.999097,0.210733,-0.002585,0.310713,0.000561,0.255661,0.003125,0.314064,0.861708,0.220206,-0.005698,0.297422,0.914966,0.156332,-0.005182,0.320653,0.941967,0.256177,0.003286,0.314162,0.219893,-0.005816,0.297374,0.156137,-0.005299,0.320613
455,15.166667,0.032165,-0.023773,-0.008036,-0.999168,0.210719,-0.002596,0.310833,0.000568,0.255647,0.003102,0.314212,0.862864,0.220194,-0.005653,0.297529,0.915435,0.156317,-0.005238,0.320756,0.942276,0.256171,0.003266,0.314313,0.219881,-0.005776,0.297475,0.156114,-0.005355,0.320718
456,15.200000,0.030774,-0.023726,-0.007924,-0.999213,0.210715,-0.002601,0.310913,0.000562,0.255644,0.003075,0.314312,0.860406,0.220190,-0.005623,0.297602,0.914809,0.156312,-0.005255,0.320825,0.940631,0.256163,0.003240,0.314416,0.219881,-0.005749,0.297543,0.156111,-0.005368,0.320789
457,15.233333,0.033613,-0.023693,-0.007906,-0.999123,0.210725,-0.002577,0.310772,0.000561,0.255653,0.003123,0.314143,0.861437,0.220201,-0.005674,0.297480,0.915192,0.156320,-0.005180,0.320693,0.941600,0.256168,0.003285,0.314243,0.219889,-0.005795,0.297428,0.156124,-0.005295,0.320654
458,15.266667,0.033713,-0.023591,-0.007932,-0.999122,0.210720,-0.002587,0.310762,0.000559,0.255647,0.003116,0.314141,0.863213,0.220199,-0.005686,0.297472,0.915391,0.156314,-0.005192,0.320673,0.943023,0.256160,0.003278,0.314241,0.219887,-0.005807,0.297420,0.156120,-0.005306,0.320634
459,15.300000,0.031454,-0.023634,-0.007869,-0.999195,0.210713,-0.002581,0.310893,0.000569,0.255642,0.003096,0.314293,0.860624,0.220190,-0.005622,0.297588,0.913746,0.156307,-0.005217,0.320798,0.942057,0.256164,0.003262,0.314398,0.219874,-0.005748,0.297531,0.156109,-0.005331,0.320760
460,15.333333,0.032919,-0.023515,-0.007822,-0.999151,0.210716,-0.002574,0.310813,0.000567,0.255644,0.003112,0.314208,0.861820,0.220196,-0.005654,0.297520,0.914075,0.156307,-0.005180,0.320712,0.942920,0.256162,0.003275,0.314309,0.219878,-0.005775,0.297469,0.156114,-0.005295,0.320671
461,15.366667,0.034011,-0.023584,-0.007906,-0.999112,0.210721,-0.002573,0.310746,0.000560,0.255648,0.003131,0.314123,0.863167,0.220201,-0.005680,0.297458,0.915426,0.156314,-0.005169,0.320657,0.942891,0.256162,0.003292,0.314221,0.219888,-0.005800,0.297408,0.156121,-0.005284,0.320617
462,15.400000,0.032231,-0.023480,-0.007678,-0.999175,0.210715,-0.002573,0.310847,0.000567,0.255645,0.003094,0.314253,0.861830,0.220196,-0.005638,0.297551,0.913697,0.156305,-0.005176,0.320738,0.943289,0.256163,0.003258,0.314355,0.219877,-0.005761,0.297498,0.156113,-0.005290,0.320698
463,15.433333,0.031670,-0.023568,-0.007831,-0.999190,0.210707,-0.002582,0.310863,0.000565,0.255636,0.003094,0.314266,0.861216,0.220186,-0.005629,0.297561,0.915070,0.156300,-0.005210,0.320761,0.941481,0.256157,0.003258,0.314368,0.219874,-0.005751,0.297507,0.156100,-0.005325,0.320723
464,15.466667,0.034001,-0.023498,-0.007921,-0.999114,0.210716,-0.002564,0.310757,0.000562,0.255642,0.003141,0.314142,0.862960,0.220198,-0.005671,0.297471,0.914907,0.156308,-0.005163,0.320659,0.943078,0.256157,0.003301,0.314240,0.219882,-0.005789,0.297423,0.156116,-0.005279,0.320618
465,15.500000,0.033360,-0.023439,-0.007834,-0.999138,0.210713,-0.002571,0.310786,0.000561,0.255640,0.003121,0.314183,0.862455,0.220196,-0.005662,0.297496,0.915242,0.156303,-0.005171,0.320678,0.942383,0.256156,0.003283,0.314283,0.219883,-0.005783,0.297444,0.156107,-0.005286,0.320639
466,15.533333,0.032043,-0.023422,-0.007681,-0.999182,0.210706,-0.002566,0.310859,0.000568,0.255636,0.003100,0.314272,0.862455,0.220188,-0.005626,0.297562,0.915242,0.156295,-0.005172,0.320743,0.942383,0.256154,0.003265,0.314376,0.219869,-0.005750,0.297507,0.156105,-0.005285,0.320703
467,15.566667,0.033179,-0.023401,-0.007806,-0.999145,0.210712,-0.002572,0.310796,0.000564,0.255639,0.003115,0.314199,0.861678,0.220195,-0.005660,0.297507,0.913343,0.156301,-0.005173,0.320683,0.943820,0.256156,0.003279,0.314301,0.219881,-0.005783,0.297452,0.156106,-0.005287,0.320644
468,15.600000,0.034362,-0.023235,-0.007857,-0.999108,0.210707,-0.002562,0.310745,0.000566,0.255632,0.003141,0.314150,0.862066,0.220195,-0.005679,0.297466,0.914505,0.156293,-0.005148,0.320620,0.942637,0.256153,0.003300,0.314246,0.219880,-0.005793,0.297423,0.156096,-0.005267,0.320576
469,15.633333,0.032834,-0.023360,-0.007765,-0.999158,0.210705,-0.002562,0.310819,0.000567,0.255633,0.003119,0.314229,0.861735,0.220189,-0.005641,0.297529,0.915315,0.156293,-0.005164,0.320700,0.941379,0.256152,0.003282,0.314332,0.219872,-0.005764,0.297476,0.156100,-0.005279,0.320660
470,15.666667,0.032675,-0.023325,-0.007726,-0.999164,0.210705,-0.002569,0.310826,0.000567,0.255632,0.003107,0.314241,0.861497,0.220190,-0.005644,0.297535,0.913846,0.156292,-0.005170,0.320703,0.942775,0.256151,0.003270,0.314343,0.219871,-0.005766,0.297483,0.156100,-0.005284,0.320662
471,15.700000,0.033927,-0.023380,-0.007890,-0.999120,0.210709,-0.002560,0.310771,0.000565,0.255635,0.003142,0.314167,0.861722,0.220194,-0.005665,0.297486,0.913763,0.156298,-0.005157,0.320659,0.943253,0.256152,0.003306,0.314269,0.219878,-0.005788,0.297433,0.156105,-0.005272,0.320620
472,15.733333,0.033434,-0.023345,-0.007848,-0.999137,0.210707,-0.002563,0.310796,0.000566,0.255633,0.003131,0.314200,0.862056,0.220192,-0.005656,0.297509,0.914249,0.156295,-0.005164,0.320678,0.942880,0.256152,0.003297,0.314304,0.219878,-0.005783,0.297451,0.156099,-0.005277,0.320640
473,15.766667,0.032916,-0.023326,-0.007767,-0.999156,0.210703,-0.002558,0.310828,0.000571,0.255630,0.003124,0.314240,0.860565,0.220188,-0.005639,0.297538,0.913208,0.156290,-0.005159,0.320705,0.942644,0.256153,0.003290,0.314343,0.219868,-0.005763,0.297484,0.156096,-0.005273,0.320665
474,15.800000,0.033807,-0.023317,-0.007843,-0.999126,0.210706,-0.002561,0.310783,0.000565,0.255633,0.003136,0.314186,0.861506,0.220193,-0.005663,0.297499,0.914460,0.156294,-0.005155,0.320663,0.942295,0.256152,0.003301,0.314288,0.219878,-0.005787,0.297445,0.156098,-0.005269,0.320625
475,15.833333,0.033935,-0.023332,-0.007875,-0.999121,0.210707,-0.002561,0.310776,0.000561,0.255633,0.003140,0.314176,0.862755,0.220193,-0.005666,0.297492,0.915163,0.156295,-0.005156,0.320659,0.942690,0.256147,0.003303,0.314277,0.219881,-0.005789,0.297439,0.156100,-0.005270,0.320620
476,15.866667,0.033667,-0.022751,-0.007739,-0.999144,0.210685,-0.002560,0.310784,0.000574,0.255608,0.003128,0.314240,0.859646,0.220186,-0.005661,0.297510,0.913943,0.156261,-0.005148,0.320602,0.940663,0.256136,0.003289,0.314340,0.219866,-0.005780,0.297461,0.156060,-0.005267,0.320559
477,15.900000,0.038858,-0.019404,-0.007208,-0.999030,0.210539,-0.002426,0.310697,0.000602,0.255441,0.003272,0.314399,0.852498,0.220128,-0.005670,0.297521,0.909887,0.156048,-0.004881,0.320171,0.936782,0.255995,0.003444,0.314507,0.219793,-0.005793,0.297465,0.155833,-0.005007,0.320126
478,15.933333,0.050077,-0.015089,-0.006921,-0.998607,0.210387,-0.001956,0.310647,0.000616,0.255255,0.003837,0.314615,0.851920,0.220092,-0.005491,0.297631,0.906558,0.155815,-0.004214,0.319694,0.938895,0.255812,0.004009,0.314720,0.219737,-0.005602,0.297592,0.155619,-0.004348,0.319638
479,15.966667,0.059172,-0.006422,-0.006789,-0.998204,0.210103,-0.001608,0.310513,0.000595,0.254890,0.004302,0.315157,0.855580,0.220035,-0.005368,0.297734,0.912238,0.155383,-0.003760,0.318647,0.936156,0.255433,0.004469,0.315259,0.219701,-0.005468,0.297698,0.155176,-0.003899,0.318589
480,16.000000,0.070943,-0.003876,-0.005796,-0.997456,0.210053,-0.001630,0.310135,0.000592,0.254824,0.004323,0.314879,0.856886,0.220047,-0.005704,0.297502,0.912341,0.155287,-0.003509,0.318024,0.936132,0.255362,0.004488,0.314981,0.219711,-0.005799,0.297469,0.155084,-0.003652,0.317963
481,16.033333,0.076949,0.001850,-0.006863,-0.997010,0.209979,-0.001663,0.310426,0.000608,0.254675,0.004484,0.315604,0.856886,0.220128,-0.005857,0.297956,0.912341,0.155132,-0.003615,0.317716,0.936132,0.255235,0.004655,0.315710,0.219792,-0.005950,0.297924,0.154910,-0.003771,0.317648
482,16.066667,0.075483,0.006543,-0.004778,-0.997114,0.209866,-0.001598,0.311485,0.000596,0.254531,0.004379,0.317113,0.851214,0.220121,-0.005789,0.299101,0.912469,0.154946,-0.003383,0.318240,0.930026,0.255085,0.004528,0.317213,0.219789,-0.005856,0.299082,0.154726,-0.003539,0.318167
483,16.100000,0.065360,0.012710,-0.004780,-0.997769,0.209677,-0.001422,0.313725,0.000586,0.254263,0.004481,0.320018,0.854597,0.220087,-0.005351,0.301385,0.915214,0.154681,-0.003396,0.319771,0.930138,0.254806,0.004615,0.320121,0.219756,-0.005405,0.301372,0.154471,-0.003550,0.319690
484,16.133333,0.042809,0.022284,-0.004694,-0.998824,0.209391,-0.001479,0.317094,0.000614,0.253839,0.004187,0.324490,0.857873,0.220040,-0.004834,0.304788,0.916088,0.154295,-0.003792,0.322004,0.931894,0.254409,0.004332,0.324630,0.219706,-0.004916,0.304739,0.154065,-0.003934,0.321924
485,16.166667,0.016422,0.030771,-0.006897,-0.999368,0.208920,-0.001738,0.320987,0.000584,0.253201,0.003791,0.329410,0.848773,0.219790,-0.004376,0.308700,0.913207,0.153767,-0.004629,0.324850,0.929550,0.253732,0.003940,0.329577,0.219478,-0.004485,0.308609,0.153553,-0.004744,0.324783
486,16.200000,0.006621,0.040327,-0.006001,-0.999147,0.208777,-0.001796,0.323647,0.000605,0.252895,0.003518,0.333017,0.856099,0.219878,-0.004202,0.311519,0.914323,0.153559,-0.004704,0.326404,0.936894,0.253431,0.003667,0.333212,0.219548,-0.004317,0.311405,0.153355,-0.004811,0.326332
487,16.233333,0.013205,0.047212,-0.005781,-0.998781,0.208729,-0.001776,0.324525,0.000602,0.252717,0.003626,0.334437,0.854205,0.219994,-0.004349,0.312586,0.909676,0.153476,-0.004605,0.326554,0.939023,0.253249,0.003772,0.334627,0.219664,-0.004453,0.312482,0.153274,-0.004717,0.326473
488,16.266667,0.022233,0.053044,-0.005589,-0.998329,0.208704,-0.002078,0.324775,0.000594,0.252579,0.003458,0.335107,0.854205,0.220107,-0.004876,0.313017,0.909676,0.153428,-0.004816,0.326201,0.939023,0.253097,0.003609,0.335302,0.219779,-0.004987,0.312909,0.153240,-0.004927,0.326123
489,16.300000,0.008901,0.052059,-0.005364,-0.998590,0.208645,-0.002284,0.325321,0.000607,0.252537,0.003016,0.335703,0.852939,0.220025,-0.004757,0.313469,0.908324,0.153374,-0.005112,0.326791,0.939365,0.253070,0.003160,0.335906,0.219693,-0.004865,0.313354,0.153174,-0.005221,0.326709
