Frame,Time (Seconds),X,Y,Z
1225,40.833333,0.361179,-0.001749,0.205672
1226,40.866667,0.361179,-0.001745,0.205674
1227,40.9,0.361177,-0.001737,0.205672
1228,40.933333,0.361179,-0.001746,0.205671
1229,40.966667,0.361177,-0.001748,0.205676
1230,41,0.361177,-0.001747,0.205678
1231,41.033333,0.361174,-0.001734,0.205677
1232,41.066667,0.361175,-0.00174,0.205678
1233,41.1,0.361175,-0.001742,0.205676
1234,41.133333,0.361171,-0.001735,0.205697
1235,41.166667,0.361144,-0.001681,0.205746
1236,41.2,0.361061,-0.00155,0.205837
1237,41.233333,0.360914,-0.001465,0.206057
1238,41.266667,0.360766,-0.001267,0.206508
1239,41.3,0.360649,-0.001217,0.206877
1240,41.333333,0.36033,-0.001158,0.206826
1241,41.366667,0.36003,-0.001134,0.206192
1242,41.4,0.359592,-0.001232,0.205286
1243,41.433333,0.358747,-0.00122,0.204263
1244,41.466667,0.357772,-0.00121,0.202759
1245,41.5,0.356715,-0.001188,0.20045
1246,41.533333,0.355445,-0.001435,0.197235
1247,41.566667,0.354417,-0.001657,0.194491
1248,41.6,0.353897,-0.001045,0.192878
1249,41.633333,0.353664,-0.001095,0.192656
1250,41.666667,0.353733,-0.001664,0.193949
1251,41.7,0.353951,-0.001524,0.195401
1252,41.733333,0.354002,-0.001769,0.196295
1253,41.766667,0.35401,-0.001615,0.19657
1254,41.8,0.354113,-0.001727,0.197493
1255,41.833333,0.35424,-0.001896,0.19838
1256,41.866667,0.354291,-0.001713,0.198684
1257,41.9,0.354412,-0.001863,0.199239
1258,41.933333,0.354502,-0.00188,0.199728
1259,41.966667,0.354578,-0.001825,0.200041
1260,42,0.354707,-0.001847,0.200605
1261,42.033333,0.354905,-0.001839,0.201458
1262,42.066667,0.355058,-0.00179,0.20214
1263,42.1,0.355113,-0.001767,0.20237
1264,42.133333,0.355096,-0.001745,0.202197
1265,42.166667,0.355092,-0.001744,0.202145
1266,42.2,0.355115,-0.001745,0.202295
1267,42.233333,0.355133,-0.001754,0.202355
1268,42.266667,0.355119,-0.001733,0.20227
1269,42.3,0.355128,-0.001749,0.202303
1270,42.333333,0.355136,-0.001744,0.20236
1271,42.366667,0.35514,-0.001755,0.202351
1272,42.4,0.355134,-0.001736,0.202333
1273,42.433333,0.355146,-0.001744,0.202382
1274,42.466667,0.355144,-0.001732,0.202379
1275,42.5,0.355144,-0.001752,0.202364
1276,42.533333,0.355145,-0.001739,0.202382
1277,42.566667,0.355151,-0.001742,0.202406
1278,42.6,0.355149,-0.001737,0.202395
1279,42.633333,0.355153,-0.001744,0.202409
1280,42.666667,0.355161,-0.001736,0.202429
1281,42.7,0.355165,-0.001734,0.202438
1282,42.733333,0.355171,-0.001734,0.202448
1283,42.766667,0.355174,-0.001739,0.20247
1284,42.8,0.355177,-0.001729,0.202471
1285,42.833333,0.355181,-0.001738,0.202475
1286,42.866667,0.355181,-0.001734,0.202483
1287,42.9,0.355184,-0.001734,0.202497
1288,42.933333,0.355187,-0.001734,0.202496
1289,42.966667,0.355188,-0.001732,0.202495
1290,43,0.355189,-0.001735,0.202504
1291,43.033333,0.355192,-0.001731,0.202513
1292,43.066667,0.355203,-0.001727,0.20252
1293,43.1,0.355275,-0.001713,0.202568
1294,43.133333,0.355358,-0.001594,0.202619
1295,43.166667,0.355462,-0.001467,0.20254
1296,43.2,0.355694,-0.001279,0.2024
1297,43.233333,0.355703,-0.001353,0.202415
1298,43.266667,0.355709,-0.001456,0.202271
1299,43.3,0.355809,-0.001281,0.201653
1300,43.333333,0.355887,-0.001352,0.200401
1301,43.366667,0.355735,-0.001287,0.197962
1302,43.4,0.355047,-0.00152,0.194321
1303,43.433333,0.354603,-0.001579,0.191243
1304,43.466667,0.35443,-0.001292,0.189136
1305,43.5,0.354349,-0.00137,0.188648
1306,43.533333,0.354503,-0.001617,0.189118
1307,43.566667,0.354642,-0.001447,0.189716
1308,43.6,0.354747,-0.001737,0.190692
1309,43.633333,0.354807,-0.001722,0.191144
1310,43.666667,0.35493,-0.00175,0.191675
1311,43.7,0.355058,-0.001982,0.19255
1312,43.733333,0.355089,-0.001963,0.192948
1313,43.766667,0.35513,-0.00205,0.19327
1314,43.8,0.355156,-0.002023,0.193879
1315,43.833333,0.35518,-0.001989,0.194287
1316,43.866667,0.355174,-0.001969,0.194941
1317,43.9,0.355228,-0.001906,0.195797
1318,43.933333,0.355317,-0.001855,0.196669
1319,43.966667,0.355367,-0.001775,0.197318
1320,44,0.355411,-0.001768,0.197587
1321,44.033333,0.355381,-0.00172,0.197411
1322,44.066667,0.355367,-0.001696,0.197311
1323,44.1,0.355379,-0.001725,0.197468
1324,44.133333,0.355377,-0.001732,0.197478
1325,44.166667,0.355382,-0.001705,0.197393
1326,44.2,0.355372,-0.001702,0.197434
1327,44.233333,0.355376,-0.001734,0.197473
1328,44.266667,0.355382,-0.0017,0.197408
1329,44.3,0.355376,-0.001708,0.197428
1330,44.333333,0.355365,-0.001701,0.197456
1331,44.366667,0.355381,-0.001704,0.197436
1332,44.4,0.355367,-0.001692,0.197433
1333,44.433333,0.355364,-0.001706,0.197455
1334,44.466667,0.355363,-0.001693,0.197453
1335,44.5,0.355375,-0.001701,0.197439
1336,44.533333,0.355361,-0.001692,0.197442
1337,44.566667,0.355365,-0.001682,0.197453
1338,44.6,0.355377,-0.001694,0.197456
1339,44.633333,0.355362,-0.001676,0.197449
1340,44.666667,0.355357,-0.001687,0.197442
1341,44.7,0.355365,-0.001678,0.197458
1342,44.733333,0.355361,-0.001689,0.197466
1343,44.766667,0.355356,-0.001668,0.197442
1344,44.8,0.355358,-0.001675,0.197454
1345,44.833333,0.355362,-0.001671,0.197461
1346,44.866667,0.355359,-0.001682,0.197459
1347,44.9,0.355357,-0.001666,0.197446
1348,44.933333,0.355358,-0.001671,0.197464
1349,44.966667,0.355367,-0.001688,0.197466
1350,45,0.355333,-0.001665,0.197478
1351,45.033333,0.355284,-0.001601,0.197541
1352,45.066667,0.355188,-0.001507,0.197682
1353,45.1,0.35503,-0.001377,0.197959
1354,45.133333,0.354825,-0.001309,0.198396
1355,45.166667,0.354652,-0.001261,0.19856
1356,45.2,0.354305,-0.001119,0.198229
1357,45.233333,0.353901,-0.001241,0.197481
1358,45.266667,0.353344,-0.001231,0.196366
1359,45.3,0.352416,-0.0012,0.195224
1360,45.333333,0.351388,-0.001181,0.193582
1361,45.366667,0.350262,-0.001181,0.190948
1362,45.4,0.348938,-0.001514,0.187509
1363,45.433333,0.348254,-0.001369,0.185545
1364,45.466667,0.347721,-0.000888,0.184555
1365,45.5,0.347621,-0.001284,0.185119
1366,45.533333,0.347833,-0.001632,0.186639
1367,45.566667,0.34798,-0.001512,0.187865
1368,45.6,0.348045,-0.001802,0.188549
1369,45.633333,0.348125,-0.001683,0.189118
1370,45.666667,0.348254,-0.001907,0.190174
1371,45.7,0.34841,-0.001871,0.19085
1372,45.733333,0.34842,-0.001823,0.191044
1373,45.766667,0.348546,-0.001879,0.191718
1374,45.8,0.348634,-0.001869,0.192104
1375,45.833333,0.348696,-0.001813,0.192456
1376,45.866667,0.348893,-0.001862,0.19325
1377,45.9,0.349055,-0.001765,0.193844
1378,45.933333,0.349177,-0.001772,0.194313
1379,45.966667,0.349229,-0.001714,0.194524
1380,46,0.349242,-0.001724,0.194463
1381,46.033333,0.349224,-0.001705,0.19437
1382,46.066667,0.349237,-0.00171,0.194433
1383,46.1,0.34926,-0.00173,0.194578
1384,46.133333,0.349263,-0.001711,0.194571
1385,46.166667,0.34926,-0.001724,0.194509
1386,46.2,0.349261,-0.001704,0.194508
1387,46.233333,0.349273,-0.001733,0.19462
1388,46.266667,0.349279,-0.001713,0.194624
1389,46.3,0.349278,-0.001723,0.194598
1390,46.333333,0.349276,-0.001712,0.194573
1391,46.366667,0.349286,-0.001727,0.194646
1392,46.4,0.349294,-0.001732,0.194692
1393,46.433333,0.349294,-0.001734,0.194679
1394,46.466667,0.349296,-0.001715,0.194655
1395,46.5,0.349302,-0.001731,0.194707
1396,46.533333,0.349316,-0.001735,0.194754
1397,46.566667,0.34932,-0.001736,0.19474
1398,46.6,0.349311,-0.001724,0.194722
1399,46.633333,0.34934,-0.001751,0.194784
1400,46.666667,0.349354,-0.001736,0.194818
1401,46.7,0.349355,-0.001738,0.19481
1402,46.733333,0.34935,-0.001729,0.194793
1403,46.766667,0.349358,-0.001738,0.194822
1404,46.8,0.349366,-0.00173,0.194843
1405,46.833333,0.349365,-0.001736,0.194832
1406,46.866667,0.34936,-0.001736,0.194821
1407,46.9,0.349367,-0.00173,0.194841
1408,46.933333,0.349399,-0.001709,0.194885
1409,46.966667,0.349498,-0.001652,0.194929
1410,47,0.349646,-0.001536,0.195027
1411,47.033333,0.349769,-0.001409,0.194954
1412,47.066667,0.349894,-0.001241,0.194728
1413,47.1,0.349913,-0.001387,0.194586
1414,47.133333,0.349904,-0.001388,0.1942
1415,47.166667,0.350041,-0.00125,0.193317
1416,47.2,0.349998,-0.001298,0.191738
1417,47.233333,0.349635,-0.001381,0.188982
1418,47.266667,0.348832,-0.001623,0.185271
1419,47.3,0.348532,-0.001398,0.182903
1420,47.333333,0.348432,-0.001176,0.181526
1421,47.366667,0.348468,-0.001475,0.181333
1422,47.4,0.348577,-0.00151,0.181888
1423,47.433333,0.348727,-0.001578,0.182691
1424,47.466667,0.348815,-0.001727,0.183383
1425,47.5,0.348891,-0.001681,0.183818
1426,47.533333,0.349057,-0.001859,0.184615
1427,47.566667,0.349169,-0.001986,0.185381
1428,47.6,0.349211,-0.002005,0.185676
1429,47.633333,0.349251,-0.002041,0.186103
1430,47.666667,0.349271,-0.002066,0.186724
1431,47.7,0.349284,-0.001939,0.187118
1432,47.733333,0.349316,-0.001963,0.187911
1433,47.766667,0.349387,-0.001879,0.188773
1434,47.8,0.349434,-0.001802,0.189509
1435,47.833333,0.349484,-0.001749,0.190055
1436,47.866667,0.349493,-0.001743,0.190171
1437,47.9,0.349479,-0.001688,0.190005
1438,47.933333,0.349475,-0.001691,0.190004
1439,47.966667,0.34948,-0.001718,0.190119
1440,48,0.34948,-0.001693,0.190081
1441,48.033333,0.349471,-0.001684,0.190043
1442,48.066667,0.349475,-0.001696,0.190088
1443,48.1,0.349475,-0.001691,0.190087
1444,48.133333,0.349469,-0.001678,0.190056
1445,48.166667,0.349466,-0.001684,0.190073
1446,48.2,0.349465,-0.001681,0.190089
1447,48.233333,0.349466,-0.001675,0.190079
1448,48.266667,0.349463,-0.001676,0.190073
1449,48.3,0.34946,-0.001677,0.190082
1450,48.333333,0.349461,-0.001678,0.190092
1451,48.366667,0.349462,-0.001674,0.190091
1452,48.4,0.349457,-0.001677,0.190085
1453,48.433333,0.349459,-0.00167,0.190083
1454,48.466667,0.349458,-0.001676,0.190097
1455,48.5,0.349457,-0.001673,0.190096
1456,48.533333,0.349455,-0.001672,0.190087
1457,48.566667,0.349454,-0.00167,0.190091
1458,48.6,0.349457,-0.001673,0.190099
1459,48.633333,0.349455,-0.001674,0.190096
1460,48.666667,0.349453,-0.001671,0.190097
1461,48.7,0.349452,-0.001673,0.190101
1462,48.733333,0.349452,-0.001674,0.190098
1463,48.766667,0.349452,-0.001671,0.190095
1464,48.8,0.349452,-0.001665,0.1901
1465,48.833333,0.349448,-0.00167,0.190119
1466,48.866667,0.349413,-0.001647,0.190148
1467,48.9,0.349359,-0.001587,0.190244
1468,48.933333,0.349265,-0.00146,0.190403
1469,48.966667,0.349081,-0.001326,0.190686
1470,49,0.34897,-0.001212,0.191067
1471,49.033333,0.348745,-0.001188,0.191299
1472,49.066667,0.348417,-0.001035,0.190939
1473,49.1,0.348006,-0.001143,0.190034
1474,49.133333,0.347299,-0.001156,0.188993
1475,49.166667,0.346286,-0.001179,0.187693
1476,49.2,0.345256,-0.001105,0.185709
1477,49.233333,0.344029,-0.001196,0.182815
1478,49.266667,0.342724,-0.001562,0.179724
1479,49.3,0.342166,-0.001164,0.177911
1480,49.333333,0.341688,-0.000932,0.177171
1481,49.366667,0.341711,-0.001432,0.178095
1482,49.4,0.341984,-0.001418,0.179627
1483,49.433333,0.342054,-0.001504,0.180417
1484,49.466667,0.342126,-0.001576,0.180853
1485,49.5,0.342199,-0.001497,0.181682
1486,49.533333,0.342388,-0.001848,0.182819
1487,49.566667,0.342504,-0.001709,0.183258
1488,49.6,0.342564,-0.001829,0.183689
1489,49.633333,0.342695,-0.001834,0.184279
1490,49.666667,0.342779,-0.001878,0.184666
1491,49.7,0.34288,-0.001799,0.185052
1492,49.733333,0.34309,-0.001843,0.185801
1493,49.766667,0.343275,-0.001774,0.18649
1494,49.8,0.343419,-0.001785,0.187009
1495,49.833333,0.343467,-0.001733,0.187125
1496,49.866667,0.343452,-0.001715,0.186968
1497,49.9,0.343436,-0.001728,0.186901
1498,49.933333,0.343458,-0.001703,0.187014
1499,49.966667,0.343488,-0.001739,0.187147
1500,50,0.343478,-0.001711,0.187088
1501,50.033333,0.343475,-0.001723,0.187061
1502,50.066667,0.343488,-0.001715,0.187119
1503,50.1,0.343504,-0.00172,0.187187
1504,50.133333,0.343505,-0.001716,0.18717
1505,50.166667,0.343499,-0.001713,0.187147
1506,50.2,0.343513,-0.00171,0.187191
1507,50.233333,0.343524,-0.001716,0.187246
1508,50.266667,0.34352,-0.001705,0.187224
1509,50.3,0.343514,-0.001712,0.187208
1510,50.333333,0.343522,-0.001703,0.187229
1511,50.366667,0.343531,-0.001712,0.187267
1512,50.4,0.343528,-0.0017,0.18725
1513,50.433333,0.343526,-0.001704,0.187242
1514,50.466667,0.343535,-0.0017,0.187267
1515,50.5,0.34354,-0.001705,0.187295
1516,50.533333,0.343541,-0.001705,0.187292
1517,50.566667,0.343543,-0.001701,0.187289
1518,50.6,0.343548,-0.001696,0.187314
1519,50.633333,0.343555,-0.001702,0.187331
1520,50.666667,0.343557,-0.001696,0.187326
1521,50.7,0.343559,-0.001694,0.18733
1522,50.733333,0.343562,-0.0017,0.187348
1523,50.766667,0.343572,-0.001698,0.187353
1524,50.8,0.343605,-0.001686,0.187374
1525,50.833333,0.343725,-0.001553,0.187424
1526,50.866667,0.343876,-0.001473,0.187477
1527,50.9,0.344016,-0.001319,0.187288
1528,50.933333,0.344042,-0.001239,0.187102
1529,50.966667,0.344061,-0.001418,0.186833
1530,51,0.344068,-0.001267,0.186135
1531,51.033333,0.344194,-0.001252,0.184991
1532,51.066667,0.344003,-0.001284,0.182951
1533,51.1,0.343368,-0.00138,0.179623
1534,51.133333,0.342795,-0.001561,0.176732
1535,51.166667,0.342556,-0.001245,0.174705
1536,51.2,0.342465,-0.001349,0.173582
1537,51.233333,0.342596,-0.00134,0.173674
1538,51.266667,0.342785,-0.001503,0.174554
1539,51.3,0.342901,-0.001647,0.175407
1540,51.333333,0.342983,-0.001581,0.17567
1541,51.366667,0.343082,-0.001685,0.176228
1542,51.4,0.343236,-0.001873,0.17722
1543,51.433333,0.343334,-0.001936,0.177765
1544,51.466667,0.343385,-0.001974,0.178069
1545,51.5,0.343409,-0.001977,0.178623
1546,51.533333,0.343455,-0.001963,0.179126
1547,51.566667,0.343496,-0.001924,0.179613
1548,51.6,0.343547,-0.001914,0.180454
1549,51.633333,0.343592,-0.001809,0.181268
1550,51.666667,0.343688,-0.0018,0.182033
1551,51.7,0.343729,-0.001736,0.182429
1552,51.733333,0.343715,-0.001762,0.182401
1553,51.766667,0.343697,-0.001709,0.182231
1554,51.8,0.343705,-0.001727,0.182316
1555,51.833333,0.343715,-0.001707,0.182416
